kills_first_4_min,assists_first_4_min,camps_cleared_first_4_min,gold_earned_first_4_min,win,kills_details,summoner_spells,champion,first_item,level_at_first_blood,firstBlood,gold_per_minute,game_type
0,0,16,1170,False,[],"(4, 11)",Evelynn,Blue,3,False,292.5,Ranked Flex
0,1,6,952,False,[],"(11, 4)",Nocturne,No Item,1,False,238.0,Ranked Flex
0,0,24,1310,True,[],"(6, 11)",Hecarim,Blue,1,False,327.5,Ranked Flex
0,0,24,1335,True,[],"(4, 11)",Gragas,Blue,3,False,333.75,Ranked Flex
1,0,20,1546,False,[165847],"(4, 11)",Warwick,Blue,3,False,386.5,Ranked Flex
0,0,18,1171,False,[],"(11, 4)",Kindred,Green,2,False,292.75,Ranked Solo/Duo
0,1,24,1412,True,[],"(11, 4)",Karthus,Blue,3,False,353.0,Ranked Solo/Duo
0,1,14,1324,False,[],"(11, 4)",Khazix,No Item,2,False,331.0,Ranked Solo/Duo
0,1,17,1425,True,[],"(4, 11)",Taliyah,Red,3,False,356.25,Ranked Solo/Duo
0,0,20,1225,False,[],"(11, 4)",Talon,Blue,1,False,306.25,Ranked Solo/Duo
0,1,20,1454,True,[],"(4, 11)",Taliyah,Red,1,False,363.5,Ranked Solo/Duo
0,0,24,1315,False,[],"(4, 11)",Viego,Green,4,False,328.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Shyvana,Blue,5,False,348.75,Ranked Solo/Duo
0,0,24,1315,True,[],"(11, 4)",Rumble,Red,3,False,328.75,Ranked Solo/Duo
1,1,20,1819,False,[217928],"(11, 4)",Belveth,Blue,3,False,454.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Khazix,Blue,4,False,348.75,Ranked Solo/Duo
1,0,24,1755,True,[196223],"(11, 4)",Shyvana,Blue,4,True,438.75,Ranked Solo/Duo
0,0,15,1156,False,[],"(11, 4)",RekSai,Red,3,False,289.0,Ranked Solo/Duo
1,0,24,1615,True,[211983],"(11, 4)",Shaco,Red,4,False,403.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Shyvana,Red,2,False,348.75,Ranked Solo/Duo
1,1,28,1850,True,[234730],"(11, 4)",MasterYi,Blue,2,False,462.5,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Shyvana,Red,4,False,348.75,Ranked Solo/Duo
0,1,24,1486,False,[],"(11, 4)",Zac,Green,4,False,371.5,Ranked Solo/Duo
0,0,28,1401,False,[],"(11, 4)",Shyvana,Red,3,False,350.25,Ranked Solo/Duo
1,0,12,1480,True,[173614],"(11, 4)",Warwick,Blue,3,True,370.0,Ranked Solo/Duo
0,0,20,1196,False,[],"(4, 11)",Shyvana,Red,3,False,299.0,Ranked Solo/Duo
1,0,16,1495,True,[227402],"(11, 4)",Khazix,Blue,3,False,373.75,Ranked Solo/Duo
0,0,12,1051,True,[],"(11, 4)",Amumu,Green,2,False,262.75,Ranked Solo/Duo
1,0,20,1528,False,[134118],"(11, 4)",JarvanIV,Green,2,False,382.0,Ranked Solo/Duo
2,0,24,1950,True,"[184920, 198181]","(4, 11)",Graves,Red,3,False,487.5,Ranked Solo/Duo
0,0,20,1196,False,[],"(11, 4)",Briar,Green,3,False,299.0,Ranked Solo/Duo
0,0,24,1335,False,[],"(11, 4)",Graves,Red,4,False,333.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(6, 11)",Udyr,Blue,4,False,348.75,Ranked Solo/Duo
0,1,24,1558,False,[],"(11, 4)",Zyra,Red,3,False,389.5,Ranked Solo/Duo
0,0,24,1364,True,[],"(11, 4)",Zac,Blue,3,False,341.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Khazix,Blue,3,False,348.75,Ranked Solo/Duo
1,0,20,1650,True,[162921],"(11, 4)",Belveth,Blue,3,True,412.5,Ranked Solo/Duo
3,0,12,1989,False,"[170645, 175116, 194988]","(11, 4)",Poppy,Green,3,False,497.25,Ranked Solo/Duo
1,0,23,1728,True,[167117],"(11, 14)",Talon,Blue,3,True,432.0,Ranked Solo/Duo
0,0,28,1410,False,[],"(11, 4)",Udyr,Blue,3,False,352.5,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Kayn,Blue,3,False,348.75,Ranked Solo/Duo
0,2,20,1393,True,[],"(4, 11)",Rumble,Blue,3,False,348.25,Ranked Solo/Duo
1,0,24,1657,False,[195185],"(4, 11)",Karthus,Blue,3,False,414.25,Ranked Solo/Duo
0,0,24,1315,False,[],"(11, 6)",Hecarim,Blue,3,False,328.75,Ranked Solo/Duo
1,0,28,1865,True,[227426],"(11, 4)",Udyr,Blue,3,False,466.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Viego,Blue,3,False,348.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Kayn,Blue,3,False,348.75,Ranked Solo/Duo
0,3,28,1668,True,[],"(11, 4)",Diana,Red,1,False,417.0,Ranked Solo/Duo
0,0,24,1315,False,[],"(4, 11)",Khazix,Red,1,False,328.75,Ranked Solo/Duo
0,1,28,1586,True,[],"(11, 4)",Udyr,Blue,3,False,396.5,Ranked Solo/Duo
1,0,16,1443,False,[161848],"(4, 11)",JarvanIV,Green,2,False,360.75,Ranked Solo/Duo
0,0,27,1381,True,[],"(4, 11)",Khazix,Blue,3,False,345.25,Ranked Solo/Duo
0,0,24,1320,False,[],"(11, 4)",Ekko,Blue,3,False,330.0,Ranked Solo/Duo
1,0,24,1685,True,[234874],"(11, 4)",Graves,Red,4,False,421.25,Ranked Solo/Duo
0,0,24,1335,False,[],"(11, 4)",Zac,Green,4,False,333.75,Ranked Solo/Duo
0,0,28,1400,False,[],"(11, 4)",Udyr,Blue,4,False,350.0,Ranked Solo/Duo
2,0,20,1830,True,"[210013, 218229]","(11, 4)",Rengar,Blue,3,False,457.5,Ranked Solo/Duo
0,0,24,1321,True,[],"(11, 4)",Briar,Green,2,False,330.25,Ranked Solo/Duo
0,1,16,1264,False,[],"(4, 11)",LeeSin,Red,2,False,316.0,Ranked Solo/Duo
1,0,28,1695,True,[239716],"(4, 11)",Briar,Green,4,False,423.75,Ranked Solo/Duo
2,0,24,2105,False,"[190535, 193407]","(4, 11)",Rengar,Blue,4,True,526.25,Ranked Solo/Duo
1,1,12,1476,True,[199537],"(6, 11)",Twitch,Blue,2,False,369.0,Ranked Solo/Duo
1,0,20,1535,False,[219614],"(11, 14)",Shaco,Red,3,False,383.75,Ranked Solo/Duo
0,0,24,1286,False,[],"(4, 11)",MasterYi,Blue,3,False,321.5,Ranked Solo/Duo
0,1,16,1296,True,[],"(4, 11)",Warwick,Green,3,False,324.0,Ranked Solo/Duo
0,0,16,1132,True,[],"(4, 11)",RekSai,Red,2,False,283.0,Ranked Solo/Duo
0,0,28,1392,False,[],"(11, 4)",Zac,No Item,2,False,348.0,Ranked Solo/Duo
1,1,16,1560,False,[161675],"(11, 4)",Nunu,Green,3,False,390.0,Ranked Solo/Duo
0,1,28,1535,True,[],"(11, 6)",Gwen,Blue,3,False,383.75,Ranked Solo/Duo
0,0,28,1425,False,[],"(11, 4)",Vi,Blue,2,False,356.25,Ranked Solo/Duo
1,0,20,1565,True,[163224],"(11, 6)",Gwen,Blue,2,False,391.25,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Trundle,Green,4,False,348.75,Ranked Solo/Duo
0,1,24,1515,False,[],"(4, 11)",Skarner,Green,4,False,378.75,Ranked Solo/Duo
0,0,24,1335,False,[],"(4, 11)",Brand,Red,4,False,333.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 14)",Shaco,Blue,4,True,348.75,Ranked Solo/Duo
1,0,20,1575,True,[179805],"(14, 11)",Talon,Blue,3,False,393.75,Ranked Solo/Duo
1,1,16,1607,False,[227130],"(4, 11)",LeeSin,Red,3,False,401.75,Ranked Solo/Duo
1,1,24,1735,True,[213067],"(11, 4)",Udyr,Red,2,False,433.75,Ranked Solo/Duo
0,0,16,1140,False,[],"(4, 11)",Kayn,Green,1,False,285.0,Ranked Solo/Duo
0,1,20,1331,False,[],"(4, 11)",Gragas,Blue,3,False,332.75,Ranked Solo/Duo
0,0,20,1230,True,[],"(4, 11)",Kindred,Green,3,False,307.5,Ranked Solo/Duo
2,0,24,1906,True,"[199085, 206684]","(11, 4)",Viego,Green,2,False,476.5,Ranked Solo/Duo
1,0,18,1591,False,[94998],"(11, 4)",Briar,Red,1,True,397.75,Ranked Solo/Duo
0,1,24,1485,True,[],"(4, 11)",Viego,Green,4,False,371.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Lillia,Green,4,False,348.75,Ranked Solo/Duo
1,3,24,1796,True,[55663],"(4, 11)",JarvanIV,Blue,1,False,449.0,Ranked Solo/Duo
0,1,20,1397,False,[],"(11, 4)",Skarner,Green,1,False,349.25,Ranked Solo/Duo
0,1,28,1520,True,[],"(11, 3)",Karthus,Red,4,False,380.0,Ranked Solo/Duo
0,0,20,1260,False,[],"(4, 11)",Rengar,Blue,3,False,315.0,Ranked Solo/Duo
1,1,24,1723,False,[187848],"(4, 11)",Khazix,Blue,1,False,430.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Kindred,Blue,1,False,348.75,Ranked Solo/Duo
0,0,19,1224,False,[],"(11, 4)",Viego,Blue,3,False,306.0,Ranked Solo/Duo
0,0,24,1286,True,[],"(11, 4)",Warwick,Blue,3,False,321.5,Ranked Solo/Duo
0,0,16,1145,True,[],"(11, 4)",Viego,Blue,3,False,286.25,Ranked Solo/Duo
1,0,12,1430,False,[209391],"(4, 11)",Kindred,Green,3,False,357.5,Ranked Solo/Duo
0,0,28,1415,True,[],"(4, 11)",Gragas,Blue,4,False,353.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Ekko,Blue,4,False,348.75,Ranked Solo/Duo
0,0,20,1255,False,[],"(11, 4)",XinZhao,Blue,3,False,313.75,Ranked Solo/Duo
0,0,12,1031,True,[],"(14, 11)",Kayn,Blue,3,False,257.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Taliyah,Red,2,False,348.75,Ranked Solo/Duo
1,1,16,1763,True,[60751],"(4, 11)",Nocturne,Red,2,True,440.75,Ranked Solo/Duo
0,1,20,1451,False,[],"(4, 11)",Ekko,Blue,4,False,362.75,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Taliyah,Red,4,False,333.75,Ranked Solo/Duo
0,0,0,516,False,[],"(4, 11)",Taliyah,Red,1,False,129.0,Ranked Solo/Duo
0,0,4,590,True,[],"(4, 11)",Brand,Red,2,False,147.5,Ranked Solo/Duo
1,0,28,1715,True,[221377],"(11, 4)",Shyvana,Red,4,False,428.75,Ranked Solo/Duo
1,0,20,1613,False,[209252],"(4, 11)",Taliyah,Red,4,False,403.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Taliyah,Red,2,False,348.75,Ranked Solo/Duo
1,0,24,1761,True,[65010],"(11, 4)",Warwick,Green,2,True,440.25,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 6)",Hecarim,Blue,3,False,348.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Udyr,Blue,3,False,348.75,Ranked Solo/Duo
1,0,24,1740,True,[228032],"(4, 11)",Belveth,Blue,4,True,435.0,Ranked Solo/Duo
1,0,24,1665,False,[236683],"(4, 11)",Taliyah,Red,4,False,416.25,Ranked Solo/Duo
0,0,24,1315,True,[],"(4, 11)",Taliyah,Red,4,False,328.75,Ranked Solo/Duo
1,0,16,1491,False,[188502],"(11, 4)",Nocturne,Red,3,False,372.75,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Taliyah,Red,2,False,333.75,Ranked Solo/Duo
0,0,24,1315,False,[],"(11, 4)",Khazix,Blue,2,False,328.75,Ranked Solo/Duo
0,0,16,1120,False,[],"(4, 11)",MasterYi,Green,2,False,280.0,Ranked Solo/Duo
1,1,16,1550,True,[191844],"(11, 4)",Belveth,Blue,2,False,387.5,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Kayn,Red,4,False,333.75,Normal Draft
0,0,28,1395,False,[],"(6, 11)",Hecarim,Blue,4,False,348.75,Normal Draft
0,0,24,1335,True,[],"(4, 11)",Sylas,No Item,4,False,333.75,Normal Draft
1,0,24,1785,False,[230070],"(4, 11)",Ekko,Red,4,True,446.25,Normal Draft
0,0,20,1250,False,[],"(4, 11)",Gragas,Green,3,False,312.5,Normal Draft
0,1,24,1485,True,[],"(4, 11)",Volibear,Blue,4,False,371.25,Normal Draft
0,0,28,1395,True,[],"(11, 6)",MasterYi,Blue,2,False,348.75,Normal Draft
1,1,20,1572,False,[176629],"(4, 11)",Elise,Red,1,False,393.0,Normal Draft
0,0,24,1335,False,[],"(4, 11)",Nidalee,Red,1,False,333.75,Normal Draft
1,0,28,1688,True,[236097],"(4, 11)",Udyr,Blue,2,False,422.0,Normal Draft
0,0,20,1226,True,[],"(4, 11)",JarvanIV,Green,3,False,306.5,Normal Draft
0,0,28,1395,False,[],"(11, 4)",Vi,No Item,3,False,348.75,Normal Draft
0,1,12,1232,False,[],"(4, 11)",Viego,Blue,1,False,308.0,Normal Draft
0,0,12,1041,True,[],"(11, 4)",Nunu,Blue,1,False,260.25,Normal Draft
0,0,24,1335,True,[],"(4, 11)",Ekko,Red,4,False,333.75,Normal Draft
1,0,24,1635,False,[231505],"(11, 4)",LeeSin,Red,4,False,408.75,Normal Draft
0,2,24,1533,True,[],"(11, 4)",Ekko,Blue,3,False,383.25,Normal Draft
0,0,20,1226,False,[],"(11, 4)",Poppy,Blue,3,False,306.5,Normal Draft
0,0,20,1225,False,[],"(11, 4)",Warwick,Blue,5,False,306.25,Normal Draft
0,0,27,1381,True,[],"(4, 11)",Vayne,Blue,5,False,345.25,Normal Draft
0,0,28,1375,False,[],"(4, 11)",Shyvana,Blue,3,False,343.75,Normal Draft
0,0,26,1301,True,[],"(11, 4)",Warwick,Blue,3,False,325.25,Normal Draft
0,0,28,1395,False,[],"(11, 4)",LeeSin,Red,4,False,348.75,Normal Draft
0,0,24,1356,True,[],"(4, 11)",Gangplank,Red,4,False,339.0,Normal Draft
2,1,28,2029,True,"[216672, 232971]","(3, 11)",Karthus,Red,2,False,507.25,Normal Draft
0,0,20,1206,False,[],"(11, 4)",Sylas,Blue,2,False,301.5,Normal Draft
0,0,20,1225,True,[],"(11, 4)",Kayn,Blue,3,False,306.25,Ranked Solo/Duo
1,0,20,1691,False,[211090],"(11, 4)",Khazix,Blue,4,True,422.75,Ranked Solo/Duo
1,0,18,1483,True,[196423],"(11, 4)",Volibear,Blue,1,False,370.75,Ranked Solo/Duo
0,1,16,1205,False,[],"(4, 11)",Amumu,Green,1,False,301.25,Ranked Solo/Duo
1,0,27,1687,True,[238101],"(4, 11)",Brand,Red,2,False,421.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Udyr,Blue,2,False,348.75,Ranked Solo/Duo
1,1,16,1465,False,[181505],"(4, 11)",Warwick,Blue,1,False,366.25,Ranked Solo/Duo
1,0,28,1725,True,[208734],"(11, 4)",Karthus,Red,1,False,431.25,Ranked Solo/Duo
1,0,12,1440,False,[172892],"(11, 4)",Poppy,Green,3,True,360.0,Ranked Solo/Duo
1,0,24,1636,True,[201516],"(4, 11)",MasterYi,Blue,3,False,409.0,Ranked Solo/Duo
1,0,12,1410,False,[164793],"(4, 11)",Renekton,Blue,3,False,352.5,Ranked Solo/Duo
1,0,16,1417,True,[203603],"(11, 4)",Evelynn,Blue,3,False,354.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Viego,Blue,4,False,348.75,Ranked Solo/Duo
0,0,24,1315,True,[],"(6, 11)",MonkeyKing,Blue,4,True,328.75,Ranked Solo/Duo
1,0,24,1635,True,[228799],"(6, 11)",Volibear,Blue,4,False,408.75,Ranked Solo/Duo
0,0,28,1400,False,[],"(4, 11)",Shyvana,Red,4,False,350.0,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",LeeSin,Red,4,False,348.75,Ranked Solo/Duo
0,1,20,1385,False,[],"(4, 11)",Rengar,Blue,3,False,346.25,Ranked Solo/Duo
1,1,22,1590,False,[88142],"(11, 6)",Amumu,Green,1,False,397.5,Ranked Solo/Duo
1,1,24,1868,True,[84434],"(4, 11)",Nidalee,Blue,1,True,467.0,Ranked Solo/Duo
1,0,28,1845,True,[226165],"(4, 11)",Kayn,Blue,4,True,461.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Briar,Blue,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Viego,Blue,3,False,348.75,Ranked Solo/Duo
1,0,20,1570,False,[174625],"(4, 11)",Graves,Red,3,False,392.5,Ranked Solo/Duo
0,0,16,1140,False,[],"(11, 4)",XinZhao,Blue,3,True,285.0,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Ekko,No Item,4,False,348.75,Ranked Solo/Duo
1,0,16,1627,False,[180003],"(11, 4)",Khazix,Red,3,False,406.75,Ranked Solo/Duo
1,1,20,1646,True,[165230],"(4, 11)",Nunu,Blue,3,True,411.5,Ranked Solo/Duo
1,0,12,1463,False,[174718],"(11, 4)",Rammus,Green,3,True,365.75,Ranked Solo/Duo
1,0,24,1638,True,[208542],"(11, 4)",Viego,Blue,3,False,409.5,Ranked Solo/Duo
0,0,26,1395,True,[],"(11, 4)",Ivern,Blue,3,False,348.75,Ranked Solo/Duo
0,1,28,1529,False,[],"(3, 11)",Karthus,Red,3,False,382.25,Ranked Solo/Duo
1,2,12,1634,True,[176448],"(11, 4)",Elise,Red,3,False,408.5,Ranked Solo/Duo
0,0,23,1287,False,[],"(11, 4)",Graves,Red,3,False,321.75,Ranked Solo/Duo
1,0,28,1829,True,[80358],"(11, 4)",Nocturne,Red,2,True,457.25,Ranked Solo/Duo
0,0,24,1330,False,[],"(11, 4)",Poppy,Blue,2,False,332.5,Ranked Solo/Duo
0,1,24,1498,True,[],"(11, 4)",Nidalee,Red,4,False,374.5,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Rengar,Blue,4,False,348.75,Ranked Solo/Duo
2,0,28,2147,False,"[200784, 202413]","(11, 4)",Khazix,Red,2,False,536.75,Ranked Solo/Duo
0,1,24,1547,True,[],"(11, 4)",Lillia,Blue,2,False,386.75,Ranked Solo/Duo
2,0,16,1860,False,"[168639, 222576]","(11, 4)",Vi,Blue,3,True,465.0,Ranked Solo/Duo
0,0,20,1206,True,[],"(11, 4)",Amumu,Green,3,False,301.5,Ranked Solo/Duo
0,0,24,1335,False,[],"(11, 4)",Zac,No Item,1,False,333.75,Ranked Solo/Duo
0,2,24,1678,True,[],"(11, 4)",Viego,Blue,1,False,419.5,Ranked Solo/Duo
0,0,24,1315,False,[],"(6, 11)",Hecarim,Blue,1,False,328.75,Ranked Solo/Duo
0,3,24,1409,True,[],"(11, 4)",Elise,Red,1,False,352.25,Ranked Solo/Duo
0,2,20,1304,False,[],"(4, 11)",Brand,Red,2,False,326.0,Ranked Solo/Duo
1,0,16,1528,True,[208705],"(4, 11)",Khazix,Blue,2,False,382.0,Ranked Solo/Duo
1,0,12,1534,False,[187188],"(4, 11)",Briar,Green,1,False,383.5,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Lillia,Red,2,False,348.75,Ranked Solo/Duo
0,0,21,1240,False,[],"(4, 11)",Khazix,Blue,2,False,310.0,Ranked Solo/Duo
0,1,16,1184,True,[],"(11, 4)",Kindred,Red,2,False,296.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Nidalee,Red,3,False,348.75,Ranked Solo/Duo
1,0,28,1683,True,[234251],"(6, 11)",Hecarim,Blue,3,False,420.75,Ranked Solo/Duo
0,0,28,1392,True,[],"(4, 11)",LeeSin,Red,3,False,348.0,Ranked Solo/Duo
1,0,28,1712,False,[236500],"(4, 11)",Lillia,Blue,3,False,428.0,Ranked Solo/Duo
0,0,24,1340,False,[],"(11, 4)",Gwen,Blue,3,False,335.0,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Brand,Blue,2,False,333.75,Ranked Solo/Duo
0,0,28,1415,False,[],"(4, 11)",MasterYi,Blue,4,False,353.75,Ranked Solo/Duo
0,1,24,1504,True,[],"(6, 11)",Hecarim,Blue,4,False,376.0,Ranked Solo/Duo
1,0,28,1919,True,[238090],"(4, 11)",Khazix,Blue,4,True,479.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(6, 11)",Hecarim,Blue,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",MasterYi,Green,4,False,348.75,Ranked Solo/Duo
1,0,28,1815,True,[232215],"(11, 4)",Amumu,Green,4,True,453.75,Ranked Solo/Duo
0,1,24,1533,True,[],"(11, 4)",Viego,Blue,1,False,383.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Lillia,Blue,1,False,348.75,Ranked Solo/Duo
0,0,12,1050,False,[],"(11, 4)",Gragas,Blue,1,False,262.5,Normal Draft
0,2,24,1405,True,[],"(4, 11)",Lillia,Blue,1,False,351.25,Normal Draft
1,2,28,1922,True,[57624],"(11, 4)",Udyr,Blue,1,False,480.5,Normal Draft
0,0,23,1301,False,[],"(4, 11)",Lillia,Blue,1,False,325.25,Normal Draft
0,0,28,1395,True,[],"(11, 4)",Rengar,Blue,5,False,348.75,Ranked Solo/Duo
0,0,24,1335,False,[],"(4, 11)",Maokai,Blue,5,False,333.75,Ranked Solo/Duo
0,0,24,1325,False,[],"(11, 4)",Viego,Red,2,False,331.25,Ranked Solo/Duo
